1007467|1025367-1|2024-05-13|2.64|0.00|2.64|FACT|wRivas|1000000|USD|1|2024-05-13|2.6441|39.22
1007467|1025368-1|2024-05-13|4.98|0.00|4.98|FACT|wRivas|1000000|USD|1|2024-05-13|4.9760|39.22
1007467|1025369-1|2024-05-13|4.53|0.00|4.53|FACT|wRivas|1000000|USD|1|2024-05-13|4.5316|39.22
1007467|1025370-1|2024-05-13|25.17|0.00|25.17|FACT|wRivas|1000000|USD|1|2024-05-13|25.1741|39.22
1007467|1025371-1|2024-05-13|4.14|0.00|4.14|FACT|wRivas|1000000|USD|1|2024-05-13|4.1433|39.22
1007467|1025372-1|2024-05-13|5.66|0.00|5.66|FACT|wRivas|1000000|USD|1|2024-05-13|5.6645|39.22
1007467|1025373-1|2024-05-13|3.66|0.00|3.66|FACT|wRivas|1000000|USD|1|2024-05-13|3.6639|39.22
1007467|1025374-1|2024-05-13|42.00|0.00|42.00|FACT|wRivas|1000000|USD|1|2024-05-13|41.9964|39.22
1007467|1025375-1|2024-05-13|8.00|0.00|8.00|FACT|wRivas|1000000|USD|1|2024-05-13|7.9975|39.22
1007467|1025376-1|2024-05-13|18.10|0.00|18.10|FACT|wRivas|1000000|USD|1|2024-05-13|18.0954|39.22
1007467|1025377-1|2024-05-13|11.33|0.00|11.33|FACT|wRivas|1000000|USD|1|2024-05-13|11.3287|39.22
1007467|1025378-1|2024-05-13|8.47|0.00|8.47|FACT|wRivas|1000000|USD|1|2024-05-13|8.4679|39.22
1007467|1025379-1|2024-05-13|11.33|0.00|11.33|FACT|wRivas|1000000|USD|1|2024-05-13|11.3287|39.22
1007467|1025380-1|2024-05-13|32.35|0.00|32.35|FACT|wRivas|1000000|USD|1|2024-05-13|32.3536|39.22
1007467|1025381-1|2024-05-13|0.82|0.00|0.82|FACT|wRivas|1000000|USD|1|2024-05-13|0.8233|39.22
1007467|1025382-1|2024-05-13|16.41|0.00|16.41|FACT|wRivas|1000000|USD|1|2024-05-13|16.4057|39.22
1007467|1025383-1|2024-05-13|4.05|0.00|4.05|FACT|wRivas|1000000|USD|1|2024-05-13|4.0497|39.22
1007467|1025384-1|2024-05-13|5.21|0.00|5.21|FACT|wRivas|1000000|USD|1|2024-05-13|5.2070|39.22
1007467|1025385-1|2024-05-13|11.33|0.00|11.33|FACT|wRivas|1000000|USD|1|2024-05-13|11.3287|39.22
1007467|1025386-1|2024-05-13|20.01|0.00|20.01|FACT|wRivas|1000000|USD|1|2024-05-13|20.0064|39.22
1007467|1025387-1|2024-05-13|1.66|0.00|1.66|FACT|wRivas|1000000|USD|1|2024-05-13|1.6573|39.22
1007467|1025388-1|2024-05-13|1.29|0.00|1.29|FACT|wRivas|1000000|USD|1|2024-05-13|1.2919|39.22
1007467|1025389-1|2024-05-13|1.83|0.00|1.83|FACT|wRivas|1000000|USD|1|2024-05-13|1.8320|39.22
1007467|1025390-1|2024-05-13|12.34|0.00|12.34|FACT|wRivas|1000000|USD|1|2024-05-13|12.3383|39.22
1007467|1025391-1|2024-05-13|1.98|0.00|1.98|FACT|wRivas|1000000|USD|1|2024-05-13|1.9847|39.22
1007467|1025392-1|2024-05-13|30.78|0.00|30.78|FACT|wRivas|1000000|USD|1|2024-05-13|30.7815|39.22
1007467|1025393-1|2024-05-13|10.32|0.00|10.32|FACT|wRivas|1000000|USD|1|2024-05-13|10.3248|39.22
1007467|1025394-1|2024-05-13|16.99|0.00|16.99|FACT|wRivas|1000000|USD|1|2024-05-13|16.9931|39.22
1007467|1025395-1|2024-05-13|19.72|0.00|19.72|FACT|wRivas|1000000|USD|1|2024-05-13|19.7223|39.22
1007467|1025396-1|2024-05-13|0.41|0.00|0.41|FACT|wRivas|1000000|USD|1|2024-05-13|0.4118|39.22
1007467|1025397-1|2024-05-13|7.57|0.00|7.57|FACT|wRivas|1000000|USD|1|2024-05-13|7.5696|39.22
1007467|1025398-1|2024-05-13|2.64|0.00|2.64|FACT|wRivas|1000000|USD|1|2024-05-13|2.6441|39.22
1007467|1025399-1|2024-05-13|11.33|0.00|11.33|FACT|wRivas|1000000|USD|1|2024-05-13|11.3287|39.22
1007467|1025400-1|2024-05-13|13.17|0.00|13.17|FACT|wRivas|1000000|USD|1|2024-05-13|13.1685|39.22
1007467|1025401-1|2024-05-13|1.98|0.00|1.98|FACT|wRivas|1000000|USD|1|2024-05-13|1.9847|39.22
1007467|1025402-1|2024-05-13|18.43|0.00|18.43|FACT|wRivas|1000000|USD|1|2024-05-13|18.4261|39.22
1007467|1025403-1|2024-05-13|4.29|0.00|4.29|FACT|wRivas|1000000|USD|1|2024-05-13|4.2937|39.22
1007467|1025404-1|2024-05-13|11.33|0.00|11.33|FACT|wRivas|1000000|USD|1|2024-05-13|11.3287|39.22
1007467|1025405-1|2024-05-13|10.91|0.00|10.91|FACT|wRivas|1000000|USD|1|2024-05-13|10.9105|39.22
1007467|1025406-1|2024-05-13|1.37|0.00|1.37|FACT|wRivas|1000000|USD|1|2024-05-13|1.3740|39.22
1007467|1025407-1|2024-05-13|3.82|0.00|3.82|FACT|wRivas|1000000|USD|1|2024-05-13|3.8205|39.22
1007467|1025408-1|2024-05-13|0.40|0.00|0.40|FACT|wRivas|1000000|USD|1|2024-05-13|0.3970|39.22
1007467|1025409-1|2024-05-13|26.25|0.00|26.25|FACT|wRivas|1000000|USD|1|2024-05-13|26.2506|39.22
1007467|1025410-1|2024-05-13|4.50|0.00|4.50|FACT|wRivas|1000000|USD|1|2024-05-13|4.5015|39.22
1007467|1025411-1|2024-05-13|1.98|0.00|1.98|FACT|wRivas|1000000|USD|1|2024-05-13|1.9811|39.22
1007467|1025412-1|2024-05-13|11.73|0.00|11.73|FACT|wRivas|1000000|USD|1|2024-05-13|11.7267|39.22
1007467|1025413-1|2024-05-13|4.18|0.00|4.18|FACT|wRivas|1000000|USD|1|2024-05-13|4.1808|39.22
1007467|1025414-1|2024-05-13|9.10|0.00|9.10|FACT|wRivas|1000000|USD|1|2024-05-13|9.1017|39.22
1007467|1025415-1|2024-05-13|0.82|0.00|0.82|FACT|wRivas|1000000|USD|1|2024-05-13|0.8213|39.22
1007467|1025416-1|2024-05-13|5.66|0.00|5.66|FACT|wRivas|1000000|USD|1|2024-05-13|5.6645|39.22
1007467|1025417-1|2024-05-13|3.42|0.00|3.42|FACT|wRivas|1000000|USD|1|2024-05-13|3.4217|39.22
1007467|1025418-1|2024-05-13|23.27|0.00|23.27|FACT|wRivas|1000000|USD|1|2024-05-13|23.2705|39.22
1007467|1025419-1|2024-05-13|6.98|0.00|6.98|FACT|wRivas|1000000|USD|1|2024-05-13|6.9850|39.22
1007467|1025420-1|2024-05-13|16.46|0.00|16.46|FACT|wRivas|1000000|USD|1|2024-05-13|16.4635|39.22
1007467|1025421-1|2024-05-13|5.90|0.00|5.90|FACT|wRivas|1000000|USD|1|2024-05-13|5.9031|39.22
1007467|1025422-1|2024-05-13|5.26|0.00|5.26|FACT|wRivas|1000000|USD|1|2024-05-13|5.2560|39.22
1007467|1025423-1|2024-05-13|4.53|0.00|4.53|FACT|wRivas|1000000|USD|1|2024-05-13|4.5314|39.22
1007467|1025424-1|2024-05-13|11.45|0.00|11.45|FACT|wRivas|1000000|USD|1|2024-05-13|11.4482|39.22
1007467|1025425-1|2024-05-13|2.97|0.00|2.97|FACT|wRivas|1000000|USD|1|2024-05-13|2.9661|39.22
1007467|1025426-1|2024-05-13|6.16|0.00|6.16|FACT|wRivas|1000000|USD|1|2024-05-13|6.1553|39.22
1007467|1025427-1|2024-05-13|3.76|0.00|3.76|FACT|wRivas|1000000|USD|1|2024-05-13|3.7593|39.22
1007467|1025428-1|2024-05-13|0.66|0.00|0.66|FACT|wRivas|1000000|USD|1|2024-05-13|0.6611|39.22
1007467|1025429-1|2024-05-13|5.66|0.00|5.66|FACT|wRivas|1000000|USD|1|2024-05-13|5.6645|39.22
1007467|1025430-1|2024-05-13|12.22|0.00|12.22|FACT|wRivas|1000000|USD|1|2024-05-13|12.2216|39.22
1007467|1025431-1|2024-05-13|3.40|0.00|3.40|FACT|wRivas|1000000|USD|1|2024-05-13|3.3985|39.22
1007467|1025432-1|2024-05-13|1.37|0.00|1.37|FACT|wRivas|1000000|USD|1|2024-05-13|1.3740|39.22
1007467|1025433-1|2024-05-13|13.27|0.00|13.27|FACT|wRivas|1000000|USD|1|2024-05-13|13.2662|39.22
1007467|1025434-1|2024-05-13|6.91|0.00|6.91|FACT|wRivas|1000000|USD|1|2024-05-13|6.9054|39.22
1007467|1025435-1|2024-05-13|5.14|0.00|5.14|FACT|wRivas|1000000|USD|1|2024-05-13|5.1384|39.22
1007467|1025436-1|2024-05-13|0.43|0.00|0.43|FACT|wRivas|1000000|USD|1|2024-05-13|0.4347|39.22
1007467|1025437-1|2024-05-13|2.07|0.00|2.07|FACT|wRivas|1000000|USD|1|2024-05-13|2.0650|39.22
1007467|1025438-1|2024-05-13|3.40|0.00|3.40|FACT|wRivas|1000000|USD|1|2024-05-13|3.3985|39.22
